event_id,session_id,customer_id,event_type,page_url,device_id,timestamp,ingest_run_id
8b9e179c-258f-4507-b74d-1fcfe09d6a7b,82f86843-bcb6-4012-95bf-b8a9fb0801b1,791c6186-98c5-4bbb-b4e1-5885519194b9,add_to_cart,https://shop.example.com/product/PROD-0144,2912388d-379e-4f0a-9635-54925b6bea41,2025-11-14T11:44:23.923465+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
cb5235da-574e-4beb-9343-e343ea201047,a374020c-4087-4fc9-9eb2-52a2364fdd2d,44a42848-3d24-4587-a1c6-bd8f1ff61616,page_view,https://shop.example.com/product/PROD-0333,af3d0dd1-4181-4788-9b94-68b323807303,2025-09-13T08:08:32.923489+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
492ebac9-085c-4918-bd98-515f4214d067,197b6458-881f-40c9-b722-bb42bbe344f0,dcb73828-1caa-4278-bd04-f020ef8f889e,page_view,https://shop.example.com/product/PROD-0027///,1f4d5ef8-d62c-49b2-8adc-fc55445e8c0d,2025-10-25T11:07:44.923511+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
179a2956-9915-4937-8a3a-1744b355e03f,6f0bddd9-3404-42fb-9042-c6d838e163d9,aa18e1b6-0f97-429d-8baa-3567f908d49b,page_view,https://shop.example.com/product/PROD-0038,5d49d5a2-afe4-4759-8958-b3d39b53a2cd,2025-11-15T15:43:18.923537+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
88945f0c-98ce-444e-a2e0-48da92cded71,14017250-5d09-4960-b90e-cfb64ffda9c8,23489fdb-2ad4-4484-8e3e-0b90017fa7ce,page_view,https://shop.example.com/product/PROD-0027,2557ed50-c8de-432b-aa3f-df6a42e13297,2025-11-05 16:06:12.923559+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
9f67196c-b630-4dc2-b2bb-20390bc1c4e3,c1b367ca-003e-44f8-bb5d-b81d0cad9f74,4dd9abfe-fcec-4050-8618-d2926d40d6de,page_view,https://shop.example.com/product/PROD-0368,8214773e-50cc-4397-b796-b681a5709083,2025-10-09T22:00:21.923644+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
1d9b290a-8cff-411c-ac91-3b0992bd47ac,ec300a66-4079-41d7-9ac7-352a1174c068,,page_view,https://shop.example.com/product/PROD-0157,f3656969-06f2-4c48-9e57-aca39a6270df,2025-10-22T16:48:42.923673+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
a766ad28-6dc7-400f-af80-20ab2c254c99,f373b7fe-ea2c-4198-9f4c-7470d42cad5c,47d07053-d340-4588-be45-a9605c178c9f,page_view,https://shop.example.com/product/PROD-0061,60854a02-39b3-4457-b57f-b09d0dfc09ae ,2025-09-12T09:04:41.923697+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
217f9d2a-ba70-4462-93fd-f806f821ff84,67a19ee2-6c9b-439b-9f5e-acbc81e56bc1,eacaafe9-7554-47ac-9059-43d0d76a55a6,page_view,https://shop.example.com/product/PROD-0260,1e87941e-3878-417a-b2b4-1b49eac72331,2025-10-10T23:05:29.923731+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
1bb247bc-980f-4442-9015-a55ad631b09f,c7ae7933-3c51-4cff-8313-fa05ef350a81,03ee9228-76b6-4351-b0f8-e0d0895ed102,login,https://shop.example.com/category/electronics,b8b54eb2-783c-488d-a1fa-0b797aeeab92,,920fe448-95d0-4ccb-b77b-2c7cfa389054
76496bc4-ae36-4551-bde6-843f45d5ae0b,3341f986-3add-4288-97cc-18dbeb333f13,,search,https://shop.example.com/category/electronics,0e7609b9-04fa-4877-9e7e-e13f73a33086,2025-09-06T05:30:30.923799+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
69a8ee02-4d9f-467e-a63d-8dc97b902192,e3cdfc4b-ba3f-41fc-bcc1-239806bbe554,938db5d1-e516-4040-9c66-7edef78977f8,add_to_cart,https://shop.example.com/product/PROD-0109,549213dc-c2c2-453e-9e92-e7a415e1948f,2025-09-17T14:32:17.923825+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
5dd4354c-26f9-4098-8a93-9647ffcfbd9c,63c40766-2b6c-400d-9fe0-2ac7066107bb,43a5fcf4-64b1-4d1d-b666-bf9fd1cd6b0a,add_to_cart,https://shop.example.com/product/PROD-0171,bd353d3c-d95f-4343-b5e8-f1031867f330,2027-03-21T16:04:29.923855+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
a194fbda-825d-4963-bfa7-6c3abed13261,6c6b045d-c9df-4e24-96aa-e2b0f1a6cfc1,c2a04412-b91e-4328-a904-536666ea9fdd,page_view,https://shop.example.com/product/PROD-0445,1c6afa55-0193-4b8d-b91b-ba0ff9d3058b,2025-09-11T12:24:27.923891+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
89f1c1b9-699f-45ab-b9cf-e5cd8f6187d3,7f8ef20c-4f7c-4a08-a9a1-346c6a068ae6,7aab1378-35af-4fb3-b3ac-2921b4eaee8a,page_view,https://shop.example.com/product/PROD-0062,37bea608-969f-4641-9100-de7983a88125,2025-10-27T09:13:57.923915+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
45784ec8-9963-4a06-8235-b4d3d5ad3398,c0f0a333-4710-4e33-81e0-4789f63143e5,,page_view,https://shop.example.com/product/PROD-0366,0a58e020-3904-4e8c-856d-7658294994c7,2025-11-15T16:53:22.923943+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
9c456ba2-b612-4380-b560-d9b326ffb752,3222d32e-f4c5-47c0-bb63-f4848b7a7b01,429f5c91-6d16-4349-80b2-a72e59c5c792,page_view,https://shop.example.com/product/PROD-0408,a3220233-6b4b-48dc-8dc7-5594462a38db,2024/31/01 25:61:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
c65c3624-799a-41be-97ef-eec2eed51669,db2fd132-2235-4a9f-92c3-a3e60b51db22,,login,https://shop.example.com/search?q=shoes,661bf21c-194f-47c3-93c9-71f88565ec3d,2025-10-07T00:03:06.924025+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
59643b9e-0d85-4264-9978-7b3a58abc940,28328176-0f34-4641-9627-9a3db2058081,6e9fe888-6d4d-4626-aba7-30a96b287f37,add_to_cart,https://shop.example.com/product/PROD-0348///,8c00c151-32af-4c1d-b32b-31069e370d5e,2027-09-21T16:04:29.924089+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
df6d6f09-8e70-4f85-bcaa-8acc761aad9b,deb97289-1d63-4163-baac-da4554a8690f,9ec7a1c6-4411-48cf-a99b-2543ecea7d50,page_view,https://shop.example.com/product/PROD-0051,b696047d-cfcb-4809-9917-08b15c566da3,2025-10-29T05:04:32.924136+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
e2775200-b876-4e59-b53a-35a477478f9a,f136eae4-3e42-4bc1-a9a4-77b3d63b1939,b45c7cdc-133b-49b7-8a2d-cba3f78a352b,page_view,https://shop.example.com/product/PROD-0081,8d7396b5-b3d2-496a-9eef-c30dbe21fd5c,2025-10-02T02:44:43.924161+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
db2760eb-2dbb-482a-910c-f306ca739bf4,3ec0da84-5053-4bb7-b64b-55d70b9a5625,5c09d6f5-2d4c-489e-b253-a59e102c3110,add_to_cart,https://shop.example.com/product/PROD-0481,dbc88662-5db7-45b1-b244-65c892dd9010,2025-10-10T19:42:46.924184+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
9ca5ca13-9bec-42a6-906c-6f97e466be87,780697bc-12d1-4206-b605-64792059e0b5,7328e6d5-cb80-4451-b4dc-06fc89327ce6,search,https://shop.example.com/cart,6cf168c1-80fe-4691-b398-3feb1732020e,2025-11-20T00:56:59.924206+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
3700df50-9ef4-48ab-b283-a80a6ecf6d19,0eec629e-9f12-4893-8399-623f2df3beb8,a14c2b42-ef55-4946-a3dc-21777910ee48,add_to_cart,https://shop.example.com/product/PROD-0224,4a238660-ed5d-4a29-b2db-19fa8c0e91af,2025-09-16T00:02:55.924236+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
2bd65853-5c40-436f-9f81-4564e3135670,9cbe9522-33dc-4c5d-af78-a9c83de67646,,page_view,https://shop.example.com/product/PROD-0489,f88b2d93-138b-4d41-9aef-e2f738b3f502,,920fe448-95d0-4ccb-b77b-2c7cfa389054
42e35be4-a9ee-429c-b6f0-e96bb66062d5,e5c4f91e-81b1-4522-95c0-a88f51321554,,search,https://shop.example.com/cart,cc431969-b82a-4347-9f30-f00d4ec0e053,2025-10-03T14:28:47.924291+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
18c266dc-b3a7-495a-b70c-10d2e902d226,cef6c0ba-5b48-4121-8e8a-700d5353de2d,,page_view,https://shop.example.com/product/PROD-0207,15aacead-ceb0-46ae-bcca-d1f644cd51a4,2025-10-30T09:05:19.924314+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
25957d2a-2fa7-43fd-a4ac-16046ccd8566,f55ce3fa-501f-4480-8dc0-913e16883ad6,70da433a-c423-49cb-8856-353ecb3ef22a,page_view,https://shop.example.com/product/PROD-0253,ea404cdb-e61e-480e-aebe-46e65685ff70,2025-10-10T06:26:09.924337+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
57ceceaf-187e-41fc-aeae-6ea51383ea00,eed2b9e2-5f31-4ad8-aa69-a0ca8be10172,304312a6-d4fb-4f8d-91a3-b09765089267,page_view,https://shop.example.com/product/PROD-0102,0fca12b8-15cc-48f3-9b15-a2d4a1c789af,2027-11-05T16:04:29.924365+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
dbf32221-2e23-441d-b42d-1db702e93c85,8712aa1d-ca91-439d-9eba-8388c0ff3500,899654f5-4b88-4d42-ae61-4ac33a9cebee,page_view,https://shop.example.com/product/PROD-0196,BB463A08-45D5-4A86-829A-C7FECE8E2772,,920fe448-95d0-4ccb-b77b-2c7cfa389054
ecfd2a4c-8e34-449e-8b6e-e50ba19be9d5,34e7cf03-f973-40c9-bfc8-b69ecc9273d6,88468d69-d883-49b3-ae7f-32eeb20c81aa,add_to_cart,https://shop.example.com/product/PROD-0458,839bd279-3f92-4a5b-821e-686c3d2b1dac,2025-11-06T20:29:02.924471+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
286685da-57bf-4a59-9165-3bb464ba70b4,0ea7aa43-dab6-4649-835b-1633308eb9da,,search,https://shop.example.com/,907daa74-3539-4f9b-a6e8-053fdab574e1,2025-09-22T05:30:20.924517+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
f563e15e-d52b-426a-b81e-270cf4c6e287,2e0623cc-5788-4a52-b739-8f518c38582e,8c1bbc30-bae5-4405-959e-134fb1a16083,page_view,https://shop.example.com/product/PROD-0158,d86b1f6d-c31c-4f5d-9e9a-7fbfbff137f3,2025-11-01T22:00:12.924543+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
a02b143d-42d3-45b3-bbda-a241dccc21a4,95f481a6-6aea-41df-98a4-d3c2b5eb21ee,789ae056-5f47-4844-8dda-d19063e11832,page_view,https://shop.example.com/product/PROD-0179,fa078d09-e06f-40d1-b0a0-a7fb483e963f,2025-11-11T11:18:10,920fe448-95d0-4ccb-b77b-2c7cfa389054
5d6d862f-b356-47ee-8062-fa9807d4effa,39e3d273-956a-4711-8b93-fff78d72bc07,,search,https://shop.example.com/search?q=shoes,e7520453-f3f6-4c60-96a5-e85685078ca2,2027-06-24T16:04:29.924691+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
5db8d4bb-5e67-4b85-be7d-7ef6ebea5784,782e8074-9bf0-481d-95ad-75e83cc69b7f,62daff55-d5e8-4461-a5ac-932beb7f110c,search,shop.example.com/search?q=shoes,03a058e1-856b-4891-a330-212a6e352157,2025-10-08T08:15:22.924740+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
cea804aa-f1da-400e-89ed-03ef92c1c073,504386c8-5837-4058-8554-02ac4c261e22,,page_view,HTTPS://SHOP.EXAMPLE.COM/PRODUCT/PROD-0412,c18a66c2-5aff-462e-9d31-92e0b3d2277f,2025-12-02T08:15:24.924768+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
609a6fbd-4136-4442-be0e-428dd3144b1a,0b70ba70-049f-4713-a9b3-e7406bd3172b,40c76caa-90f8-4b20-8780-50110093e7ca,add_to_cart,https://shop.example.com/product/PROD-0188,2ba82f0d-9c95-46fe-a904-81cbe4204af3,2025-09-23T00:05:45.924797+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
f23d75b2-4328-4cd9-9dd0-9b50db2867b5,0ae852d5-9d12-4588-94ac-a903eb0ad02e,bbc77ce2-3880-4a5c-9b81-f18a7341f4b7,search,https://shop.example.com/category/electronics,ef8a9646-3751-4d46-8c9b-decc352cb755,2025-10-10T07:57:47.924826+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
d11f1fa4-924b-466a-983b-a2e8237881d1,e60ea93c-bffe-46bc-b163-1c971888c025,2fcd4386-7333-4d3c-a57f-3053a4cbd1d9,login,https://shop.example.com/search?q=shoes,920811ca-3794-4cc1-b526-6a92a65b515a,2025-09-15T19:07:08.924850+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
393c9236-236b-43d5-b970-2649ba7e145e,2a91d070-016e-4dab-996f-4437e3bfd860,f339efba-a7c8-439c-b8d9-e4b377fda364,page_view,,c80034f2-803a-4724-bc3a-a6d53c8cf562,2025-09-23T17:34:37.924875+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
8ca57ef3-46f6-41a6-862a-50216786a218,19dcbd26-86e0-4366-a801-6fc45faa2c4e,40faa8b4-af91-44d8-bc23-130685b8dae2,search,https://shop.example.com/cart,72d6ab8c-3c37-4b47-be3f-1d7542becdfc,2025-10-24T13:27:42.924904+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
3422375d-b4f2-41a3-85f7-c6390629a255,91671fbc-a9d0-4f8a-ae00-62af2f798db3,9a7d8703-1d75-453c-93d9-2b70afa10cc3,login,https://shop.example.com/cart,86851f8f-ecc0-453d-ad75-03fdb62162a4,2025-09-30T17:16:16,920fe448-95d0-4ccb-b77b-2c7cfa389054
b3dffa98-ca83-4c37-b039-f421f89523d3,4e548fb9-840c-419a-bccf-a6165df1b412,546a08ec-64fd-4645-9960-b75f7d10a1c9,login,https://shop.example.com/category/electronics,17213ae6f43f48e48b3dbf2719109f2d,2025-10-10T05:14:01.924962+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
c9b51e50-3c77-4230-af15-9098721b99bd,472967ef-0ceb-484e-ad7c-2ad627e6deab,0902fabb-e4e4-44d8-836b-50188ed4f8bf,page_view,https://shop.example.com/product/PROD-0339,9cb64016-1454-4ba4-adb5-2bab1aad8ea2,2025-11-15T15:43:08.924991+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
9a323bfe-0a44-4908-8a9e-2c9c6b4928b4,c72936c9-8659-47e0-a6f9-05b4af7ef37d,3d710bca-197e-43b9-979d-291698534b8b,page_view,https://shop.example.com/product/PROD-0127,087e9130-27d8-4ee1-bcec-c95bd398c2f3,2025-11-27T06:51:22.925024+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
795fc4c4-d79f-4097-9e2d-eb8c3ea9c4d2,22b4b2b4-d9e4-4810-84ee-40ccfa81ca0d,,page_view,https://shop.example.com/product/PROD-0029,86026efe-98fa-49bf-909e-5c2653c15ecf,2025-10-25T17:34:22,920fe448-95d0-4ccb-b77b-2c7cfa389054
eb9bb4ad-0437-4f36-b3db-6233f5a7b90f,a8fa80e9-1a96-4508-a2da-8388d125ec15,,login,https://shop.example.com/,a765a1f8-6690-4359-85c7-257974ba486c,2025-11-05T07:48:07.925085+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
5d94f2bf-5ec5-4030-b6e3-f6f6948ae045,07bbe2f3-ba9b-4e44-9a25-7dbfb8bb0a8c,9bdb32ad-d885-49da-8938-bbedfef04dac,add_to_cart,,f22e3f47-1bfa-4c56-a775-38983369db91,2025-09-17T05:05:41.925148+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
eba8514d-6b83-4a01-b995-fbd1fb5af2c4,228718fa-4a07-47f7-8227-33e77ab9ea79,693045c6-5a16-4a14-ac75-e0e88e447ac3,page_view,https://shop.example.com/product/PROD-0166,46617634-1bbd-407c-897f-0c29355f8509,2025-11-14T06:52:31.925190+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
a408fbcd-4acf-4a5a-b9b0-c041540adbd4,acba3c1e-a43d-49fb-bd3d-e7524da0bba7,,page_view,https://shop.example.com/product/PROD-0150,300c6a58-c831-49ac-82ee-3a7fcdbfd6ac,2025-11-22T05:48:40.925214+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
e2ee268c-66c8-4f50-ad7f-036691e640a9,8075992a-8efc-4d9e-8c00-1153cf9a229f,680f3498-d90d-4708-a74a-1c85c5992956,add_to_cart,https://shop.example.com/product/PROD-0173,c4970924-9ca3-4939-b4eb-95dfdf660942,2025-11-27T17:34:22.925239+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
2b1daef1-6864-4a12-a43c-d77120c10ac6,d903f90d-00d2-49d1-b552-bf076e3c5a0c,,search,https://shop.example.com/search?q=shoes,f919c50b-dda4-4730-a57e-b076e861acbb,2025-09-16T08:34:44.925264+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
81bce135-951f-4f93-9cf7-aee6d5696827,b7f02201-ad97-4d49-8afc-dcae5cbd43f2,0803b079-c672-4ddb-91d4-42519403397a,page_view,https://shop.example.com/product/PROD-0109,b306f719-4852-4e4a-b018-8d257c2992ad,,920fe448-95d0-4ccb-b77b-2c7cfa389054
af43e828-2f21-450e-8126-c4f682194496,14de580b-4215-4864-81d0-8d5c0bc381f1,260caae1-29e3-47e9-bc65-66a8d7570051,page_view,https://shop.example.com/product/PROD-0021,3c00f1fd-f428-423d-8ef4-2b92f015a0bf,2027-08-17T16:04:29.925345+00:00,920fe448-95d0-4ccb-b77b-2c7cfa389054
0072f0b7-0f00-4479-9c2d-3330b44319ef,4a0ee3a2-5367-4a14-b94c-7b2a6475ed49,a5262dcc-9c7a-4780-bc3d-15c07609494d,page_view,https://shop.example.com/product/PROD-0272,7ab6e54e-8f0d-4004-8c6a-b5bd39f9312d,,920fe448-95d0-4ccb-b77b-2c7cfa389054
